album_id,album_name,album_desc,episode_updated,episode_total,genre,area,year,language,director,actor,score,copyright_start_time,copyright_end_time,definition
9574913,阿拉丁（普通话版）,作为迪斯尼一系列经典动画真人翻拍计划之一的《阿拉丁》确认将由英国导演盖·里奇执导，《大鱼》《查理和巧克力工厂》的编剧约翰·奥古斯特负责剧本。影片将会采取非线性叙事的手法。,1,1,爱情片;喜剧片;歌舞片;魔幻片,美国,2019,普通话,盖·里奇,威尔·史密斯;艾伦·图代克;娜奥米·斯科特;纳维德·内加班;马尔万·肯扎里;梅纳·玛索德;纽曼·阿卡,7.3,2020-11-03 00:00:00,2021-07-23 00:00:00,"21,2,1"
9572382,黑湖妖潭,地质小队来到亚马逊丛林里，科学家发现海洋与陆地交接间有种恐怖生物，长个骷髅手和蛛网指。他们接着又发现半人半鱼的生物，试图要捕捉牠，不久这可怕生物就要反扑。,2,1,科幻片;恐怖片,美国,1954,英语,杰克·阿诺德,理查德·邓宁;朱莉·亚当斯;理查德·加尔森;怀特·毕塞尔;派里·洛普兹;Antonio Moreno;Nestor Paiva;Sydney Mason;Henry A. Escalante;Ricou Browning,7.3,2019-09-09 00:00:00,2050-02-02 00:00:00,"32,31,21,2,1"
9628913,大海的女儿1976,远离大陆的海水，象美丽的矢车菊一样的蓝，象透明的玻璃一样的清。在那大海深处，有一个海洋王国，海王和他的六个女儿就居住在那里。海王最爱听他第六个女儿——小人鱼）唱歌。在海洋王国属她的歌声最美。 海洋王国有一个规矩：女孩只有长到十五岁过生日这天才能浮到海面上，见到海洋以外的世界，并且她也将在这一天结婚。小人鱼十五岁了。她给祖母（赵慎之配音）唱一首古怪的歌，歌声远远地传到了正在海上航行的王子（童自荣配音）耳中，王子被深深地吸引住了，他命令船只循着歌声开去，尽管船长警告他“那是海王礁石群发出的歌声，船只休想过得去。”可是他一心想见那唱歌的姑娘，不顾一切危险把船开了过去，船终于触礁了……小人鱼和父亲、姐姐以及她的未婚夫——太阳西落海王子（杨晓配音）一起站在礁石上，亲眼看到了王子的船触礁沉没，也看到了英俊而苍白的王子掉进了大海。小人鱼偷偷地离开了大家，游到了王子身边，把他从海中托了起来，送到岸边。这时正好有一群骑马游玩的姑娘路过这里，小人鱼赶快躲进水中，她看到一个美丽的姑娘从马上下来，跪在王子身边……而小人鱼是不能到陆地上去的。王子睁开眼睛，看到了那个骑马的姑娘，以为是她救了自己，就认定自己这一生只能爱她并娶她为妻。那个姑娘马上被人叫走了，他们彼此都不知道对方是谁。小人鱼回到海里，她如果和太阳西落海王子结婚，就可以成为海王之王的王后，而且能活三百年。可是她情愿舍弃这一切，也要再见王子一面。她带着母亲留给她的宝石来找海中的女巫（苏秀配音），可是海巫不要宝石，因为当年小人鱼的母亲已经给过海巫一块同样的宝石了，海巫答应帮助小人鱼到人间去，可是她警告小人鱼说，如果她到了陆地上，今后每走一步路都要象踩在刀上一样的疼，另外，小人鱼还必须把自己的歌喉留给海巫。小人鱼同意了海巫的条件，她唱完了海巫唱过的歌就变哑了。 小人鱼上了岸，王子把她带回了宫殿，可是她已经不会说话了，她无法讲清楚是她救了王子。王子仍念念不忘那个骑马的姑娘。小人鱼脚上的血染红了海水，渔夫都捕到了满网的鱼，这是小人鱼给他们带来的好运。王子和小人鱼坐在海边，王子给小人鱼讲述着一个美丽的传说，那就是大海的王后爱上了一个穷渔夫，她为他抛弃了大海、海王和六个女儿。王子还跟小人鱼说“如今他们又给这个传说增添了新的内容，说你就是第六个公主，还说如果我们不在结婚那天死去，就会白头偕老，还会有很多女儿……”但是王子的谋士们却不欢迎一个来历不明的哑巴王后，他们希望王子娶邻国的公主，那样国土就可以扩大。王子虽然不想娶邻国的公主，却愿意带着小人鱼和仆从去邻国修好。邻国的公主正是王子在海滩上碰到的那个骑马的姑娘，他们本来在相互找寻，现在终于幸福地相遇了。海王给小人鱼送来一把刀，只要她肯取下王子心上的一滴血，她就可以返回大海。否则，在王子结婚的第二天，小人鱼的心就要碎裂，她将象浪花一样消失。小人鱼凝望着熟睡的王子和公主，终于，她丢掉了手中的刀，刀沉落到大海中去了。小人鱼消失在旋涡中，化做了一朵朵盛开的花，铺满在大海上。,2,1,爱情片;剧情片;魔幻片,其他,1976,普通话,卡尔·卡切纳,Radovan Lukavsky;Petr Svojtka;Miroslava Safrankova,7.5,2020-03-26 00:00:00,2050-03-26 00:00:00,"21,2,1"
9561028,盾与剑·第四部,1939年，苏联国家安全委员会侦察员亚历山大·别洛夫化名约翰·魏斯，随同党卫军要员的侄子海因里希·施瓦茨科普夫由拉脱维亚移居德国，经过一番周旋当上了谍报局老牌特务施泰因格利茨的司机并长期潜伏下来... КГБ侦察员别洛夫同志建立了如下功勋： 在德军入侵苏联前夕发出警报； 在波兰组织地下小组展开武装斗争； 策反海因里希，使之成为反法西斯战士； 破坏德军情报部门派遣特务去苏联的计划； 打入法西斯德军保安处，担任秘密信使； 揭露英美与希姆莱秘密谈判、企图单独媾和的阴谋； 第三帝国灭亡前夜，破坏法西斯分子灭绝集中营、杀害战俘的计划。,1,1,战争片;剧情片,其他,1968,俄语,弗拉基米尔·巴索夫,斯坦尼斯拉夫·柳布申;阿拉·杰米多娃,7.5,2020-07-23 00:00:00,2050-07-23 00:00:00,"32,2,1"
9561012,汤姆叔叔的小屋,故事发生在十九世纪中叶，有一位对主人忠心耿耿的黑奴，人们都称他为汤姆叔叔。汤姆叔叔的主人投资失败濒临破产，无奈之下只能将包括汤姆叔叔在内的数十名奴隶卖给了奴隶贩子里格利，一行人跟着里格利浩浩荡荡的向南方出发。 在途中，汤姆叔叔结识了善良的女孩伊万杰琳，女孩恳求父亲圣克莱尔买下汤姆叔叔。然而，由于圣克莱尔发起了奴隶解放运动而遭到了很多奴隶主的痛恨，最终这位善良的男人死在了暗杀之下。就这样，汤姆叔叔再次成为了里格利的俘虏。汤姆叔叔十分同情女奴卡茜悲惨的身世，为了救她而遭遇了车祸，身受重伤奄奄一息的汤姆叔叔终于明白，没有人能够拯救他们，除了他们自己。,1,1,剧情片,美国,1965,普通话,吉扎·拉德瓦尼,约翰·奇兹米勒;赫伯特·罗姆;O W Fischer,7.4,2020-07-02 00:00:00,2050-07-01 00:00:00,"32,2,1"
9561024,夺魂索,博兰顿（约翰·达尔John Dall 饰）和菲利普（法利·格兰杰 Farley Granger 饰）都是哈佛的高才生，一天，都是同性恋的两人合谋杀害了同学戴维，并藏尸于一个大箱子中。或许是出于炫耀，他们做出了一个惊人的举动。那就是用装着戴维尸体的箱子当餐桌，邀请了戴维的父母、未婚妻、同学和茹伯特教授（詹姆斯·斯图尔特 James Stewart 饰）来赴宴。他们谎称戴维外出了，和客人们在戴维的“棺材”上进行着宴会。胆小的菲利普从宴会开始就开始坐立不安，但是博兰顿却不慌不忙，在客人中滔滔不绝。然而，聪明的茹伯特教授从博兰顿的谈话中渐渐察觉出事有蹊跷。,1,1,悬疑片;惊悚片;犯罪片,美国,1948,英语,希区柯克,法利·格兰杰;约翰·道尔;詹姆斯·斯图尔特;Joan Chandler,7.4,2020-08-20 00:00:00,2050-08-19 00:00:00,"32,31,21,2,1"
9561016,扑不灭的火焰,抗日战争中期，山西汾阳。共产党员蒋三（葛振邦 饰）回故乡唐兴庄，发动群众，组织贫农团，传播党的抗战主张。蒋三的哥哥蒋二则当了汉奸，投靠了日寇吉田（许诚 饰），蒋母（丁惟敏 饰）对此十分痛恨。一天，蒋三在村里组织堡垒户开会，蒋二带人来抓捕，不料扑了空，蒋二逼母亲说出蒋三的去向，遭母痛斥，他又抓了蒋三的妻子刘玉梅，审讯吊打，刘玉梅守口如瓶。蒋二使出引蛇出洞诡计，释放了母亲和刘玉梅。据点里内线送出情报，蒋三识破了蒋二的阴谋，他引诱蒋二带人包围唐兴庄，自己则率游击队攻打兵力空虚的敌据点，等蒋二知道中了调虎离山之计回头救援时，早己落入蒋三布下的口袋。,1,1,战争片;剧情片,内地,1956,普通话,伊琳,高平;王景芳;许城,7.1,2020-07-30 00:00:00,2050-07-29 00:00:00,"32,2,1"
995536,花魁之明朝攻略,明朝溢香苑的头牌慕容晓晓，色艺双全，古灵精怪。为了避免好色的官场中人骚扰，她决定在大赛中一举夺得京城花魁，却在角逐中卷入了暗杀皇上的阴谋当中，危机一触即发……,1,1,爱情片;喜剧片;动作片;古装片,内地,2019,普通话,李乾瑞,胡悦;朱娅;金晖,7.8,2019-08-08 00:00:00,2024-08-07 00:00:00,"32,31,21,2,1"
9643770,情妇玛侬,美丽的玛侬的不朽故事，她虽然爱宽容的弗朗索瓦，但却需要许多情人来满足她对奢侈的渴望,1,1,剧情片,法国,1968,法语,让·奥雷尔,让·克劳德·布里亚利;萨米·弗雷;凯瑟琳·德诺芙,7.8,2020-05-14 00:00:00,2050-05-13 00:00:00,"2,1"
996115,明明就是你,男主人公佟俊铭在一场梦中穿越民国，作为影视投资人的他来到三十年代的上海遇见黑帮火拼，却认为是在横店拍戏。差点遇险的他才发现自己穿越了。由于撞坏了黄包车夫阿胜的车，在阿胜家当起了一名伙计，妹妹阿秀对他一见钟情，三人开始了穷困窘迫的生活。佟俊铭偶然救下与自己的秘书小美长得一模一样的周月怡。有人传言，宝藏的钥匙就在周家人的手中，这个传说中的钥匙竟然就是佟俊铭的房车钥匙。他隐约觉得，自己的穿越，一定与这个钥匙有着莫大的关系。面对黑龙帮趁机勾结日本人对商会的各种欺压。佟俊铭决定不再漠视，暗中成立斧头帮，实力之强横扫上海滩诸多帮派，为与黑龙会打擂积攒基础。最终打败了黑龙会和日本人。经历诸般起起落落生离死别的佟俊铭性情大变，梦醒之后对助理小美百般关爱，终成眷属。而对身旁众人也是十分亲切，成为一个名副其实的暖男。,1,1,剧情片,内地,2019,普通话,徐林,章小军;吕艳蓓;房星彤,7.7,2019-07-03 00:00:00,2024-07-02 00:00:00,"32,31,21,2,1"
995729,暴风骤雨,1946年冬天，国民党军队在美帝国主义的指使、支持下，对我解放区发动疯狂进攻。我军根据党的指示抽调一大批干部到农村去发动群众，实行土地改革。年轻指挥员肖祥带领一支农村土改工作队来到东北某解放区元茂屯。元茂屯情况复杂，屯内政治、经济局势均由恶霸地主韩老六控制，农会也其走狗张富英等人操纵下，农民群众还没有被组织发动起来，对土地改革政策一知半解。肖祥仔细分析了局势，带领工作队揭露地主阴谋，并深入发动群众，与韩老六展开斗争。韩老六勾结国民党残余武装力量袭击工作队，肖祥率领农民自卫队打击了敌人，活捉韩老六。在工作队领导下，农民群众组织起来，像一场迅猛异常的暴风骤雨，摧毁了地主阶级的阴谋，实现土地改革的目标。随后，农民们积极生产，并踊跃报名参军。1947年的冬天，中国人民解放军开始大反攻，元茂屯的青年人郭全海、刘桂兰与肖祥随大部队并肩前进。,1,1,剧情片,内地,1961,普通话,谢铁骊,葛存壮;于洋;高保成,7.3,2020-07-17 00:00:00,2050-07-16 00:00:00,"32,2,1"
5142902,审判,K是一个公司的小职员，他在某天做一个古怪的梦的时候被警官A摇醒。A宣布K有罪，但并没有说K犯了什么罪。A暗示K和他隔壁的妓女有染，并与助手拿走了他的衬衣服。K被放了出来，但要随时候审。K身边的人开始警惕他。K在剧院看戏时再次被A带走。他在法庭上大发议论，说自己是无辜的，是一个庞大的组织在操控着一切。但K发现听众都是官员，他离开了法庭。K的叔叔帮他请大律师为他辩护，而律师的情妇勾引了K，并告诉他律师和。,1,1,剧情片;魔幻片;悬疑片;惊悚片,法国,1962,英语,奥逊·威尔斯,安东尼·博金斯;让娜·莫罗;罗密·施奈德,8.2,2020-07-08 00:00:00,2050-07-07 00:00:00,"32,31,21,2,1"
995752,绝代佳人,年方18的艾玛听从未婚夫查理安排，由伦敦远赴那不勒斯拜访查理的叔叔威廉公使。对意大利之旅满心期待的艾玛很快发现真相是她被查理出卖给了威廉·汉弥尔顿，虽然伤心欲绝，但她还是选择成为汉弥尔顿夫人，拥有了衣食无忧的优裕生活。三年后，艾玛结识英国海军舰长纳尔逊，并借巧妙的交际手腕为他提供了帮助，两人不顾各自成婚现实的爱情不断滋长，在国内引发不少风言风语。不久艾玛因威廉去世生活潦倒之际，纳尔逊却又一次为国家踏上了征途本片根据英国海军上将纳尔逊与汉弥尔顿夫人的故事演绎而成。,1,1,爱情片;战争片;剧情片;历史片,英国,1941,英语,亚历山大·柯尔达,劳伦斯·奥利弗;费雯·丽;Alan Mowbray,7.2,2020-07-06 00:00:00,2050-07-05 00:00:00,"32,31,21,2,1"
995713,碧海丹心,1949年，解放海南岛战役打响了。四野某部连长肖汀（李长华 饰）率部追至海安镇发现，岸边所有船支都被洗劫或炸毁，无意中发现几艘渔船。他未经请示，强行征用，遭到养父丁司令（冯一夫 饰）的严厉批评。解放军严明的纪律感动了百姓，他们纷纷献出自家的渔胳，并帮助战士们掌握渡海经验，由于部队缺乏海上作战方法，不少战士晕船，部队组织战士们先在海滩上“旱练”打消对大海的恐惧心理。1950年4月，渡海作战开始，担任舵手教练的金小妹（田华 饰）不顾肖汀不让她上船的劝阻，藏在船舱参加了渡海战斗。途中，我木船和敌舰相遇，肖汀和二班长（李延秀 饰）趁烟雾绕到敌舰视角盲区，用炸药将敌舰炸毁。,1,1,战争片;剧情片;历史片,内地,1962,普通话,王冰,田华;李长华;冯毅夫,7.2,2020-07-17 00:00:00,2050-07-16 00:00:00,"32,2,1"
9513306,惊奇队长（英语版）,漫画中的初代“惊奇女士”原名Carol Danvers，她曾经是一名美国空军情报局探员，暗恋惊奇先生。此后她得到了超能力，成为“惊奇女士”，在漫画中是非常典型的女性英雄人物。 她可以吸收并控制任意形态的能量，拥有众多超能力。《惊奇队长》将是漫威首部以女性超级英雄为主角的电影。 ,1,1,科幻片;动作片,美国,2019,英语,瑞安·弗雷克;安娜·波顿,裘德·洛;安妮特·贝宁;布丽·拉尔森;嘉玛·陈,7.1,2020-11-03 00:00:00,2021-05-07 00:00:00,"21,2,1"
995754,纽曼军医,第二次世界大战期间，约西亚·纽曼上尉在亚利桑那州沙漠医院管理神经精神科病房。他经常用非传统的手段和人来配合，包括他的新保镖杰克逊·莱博维茨。在他们病房里的病人中有自杀性的布利斯上校，他最终爬上了水塔，还有一个身患战争创伤的下士，名叫汤普金斯，他在潘托塔尔钠的魔力下暴露了他的痛苦来源。纽曼还协助温斯顿上尉的婚恋生活，与自己的护士长科鲁姆中尉调情一两次。,1,1,战争片;喜剧片;剧情片,美国,1963,英语,David Miller,托尼·柯蒂斯;格里高利·派克;安吉·迪金森,7.4,2019-06-19 00:00:00,2022-05-29 00:00:00,"32,31,21,2,1"
9505439,草戒指,爱情电影《草戒指》讲述了自小命途多舛的女主角织秋与她青梅竹马的男主角江舟之间的爱情纠葛，他们曾在仙石面前用草戒指结为盟约，定下相守一生的约定，无论贫穷、疾病，承诺对彼此不离不弃、相互扶持。之后，织秋与江舟进入了完全不同的人生阶层轨道，他们的爱情还能坚守吗？爱情的岔路口，是相守还是离开？ ,1,1,爱情片;剧情片,内地,2019,普通话,洪一平,黄海冰;洪一平;胡锰,7.3,2019-06-20 00:00:00,2024-06-19 00:00:00,"32,31,21,2,1"
995756,夸特马斯实验,讲述三个太空人升空后与太空总署失去联络，若干时间后太空船返回地球，援救队却发现太空船内只得一个太空人的生还，原来他已被外星生物占用了肉体，更要把地球毁灭。,1,1,科幻片;恐怖片;惊悚片,英国,1955,英语,Val Guest,杰克·华纳;布莱恩·唐莱维;Margia Dean,7.3,2019-06-18 00:00:00,2022-05-29 00:00:00,"32,31,21,2,1"
996357,箱根风云录,古代的箱根西部一带，是日本最贫困的地区之一。由于天旱少雨，只出产黍子、荞麦、小米，在德川幕府的黑暗统治下，农民长期因为交不上官粮而妻离子散。急公好义的商人友野有感于此，下决心开挖一条水渠，解决这里的缺水问题。具体计划是凿开湖尻岭，把芦湖的水引向深良村。这项伟大的工程从一开始，就因为芦湖是显圣老爷“静修之地”，再加上某些人维护个人利益的需要，一开始就遭到了以御万太君、大老酒井为首的幕府保守势力的强烈反对。后来虽然迫于地方乡绅舆论压力，不得不同意开工，但又在工程进行过程中，百般阻挠破坏。造谣、诬蔑、陷害友野，甚至不惜雇用杀手，阴谋置友野于死地。但是，在友野的努力下，在友野妻子阿律夫人和村长为首的善良、热心的农民支持下，水渠终于开挖成功。成功之日，友野被酒井一伙以勾结暴民，煽动反叛为由，被抓进监狱。在村中点起篝火，庆祝水渠开闸放水的日子，友野被酒井一伙暗杀在监狱里。令他欣慰的是，当利刃刺向他的一刻，他终于看到了盼望已久的、胜利的篝火，他那饱经沧桑的脸上为此露出了欣慰的笑容，箱根水渠成为了他永久的纪念碑。,1,1,动作片;剧情片,日本,1952,日语,山本萨夫,山田五十铃;河原崎长十郎,7.5,2020-09-29 00:00:00,2050-09-28 00:00:00,"32,2,1"
996329,啼笑姻缘 下部,申凤熙将钱财悉数退回给柳大帅，柳勃然大怒，将她和熙母拘禁。柳利用熙母与范嘉恕性命要胁，逼熙嫁为妾。恕回到北平，惊闻噩耗伤心病倒。关绣姑为解恕相思之苦，混入柳府当女仆，暗中安排二人相会。恕欲冒险带熙逃走，熙恐恕为己毁前，佯称自愿嫁柳，恕伤心不已，拂袖而去。相会一事被柳发现，怒不可遏，熙惨遭虐打致精神失常。绣百般维护，又暗请恕奔走营救。恕为救熙往找贺莉娜父亲总长求助，娜得知恕另有所爱仍含泪代。,1,1,爱情片;剧情片,香港,1964,普通话,王天林,赵雷;林翠;葛兰,7.4,2020-09-29 00:00:00,2050-09-28 00:00:00,"32,21,2,1"
997899,空巢青年,故事讲述的是农村青年去城里寻母的感人故事。农村青年陈孝（顺子饰演）的母亲无意中走失，陈孝从农村出发一路寻找，经过打听得知自己的母亲（靳秀英饰演）流落到远方的城里，陈孝不辞劳苦从农村奔向了陌生的城市继续寻母，最终因钱财耗尽在城市里流浪，得到了包工头赵工（陈红光饰演）的帮助，赵工的妹妹生活在农村，在农田干活的时候遇到了一位流浪的老太太，同病相怜并收养了老人，由于陈孝朴实可靠被包工头所欣赏，在包工头哥哥的撮合下与自己远方的妹妹赵秀梅（杜红霞饰演）喜结良缘，而赵秀梅收养的老人竟然是陈孝千里昭昭寻找的母亲。,1,1,剧情片,内地,2019,普通话,李明星,陈红光;顺子;杜红霞,7.6,2019-05-09 00:00:00,2024-05-08 00:00:00,"32,31,21,2,1"
996355,你干的事瞒不了我,两个无聊的年轻少年百无聊赖地住在一个荒郊野外的农庄中，他们一时兴起，决定搞恶作剧骚扰陌生人，他们随意拨通一个电话，然后跟对方说：“我看见你做什么了，我也知道你是谁！”。他们以此为乐，但没想到却惹出了麻烦。因为他们刚打出的电话被一个名叫斯蒂夫·马莱克的人接听到了，他是一个精神变态者，而且刚刚谋杀了他的妻子。斯蒂夫误以为他们目睹了凶案，于是他们成了斯蒂夫的下一个目标。但的确有人知道了这桩在晚上发生的凶。,1,1,恐怖片;惊悚片,美国,1965,英语,威廉姆·卡索,琼·克劳馥;约翰·爱尔兰;利夫·埃里克森,7.5,2019-05-09 00:00:00,2022-04-18 00:00:00,"32,31,21,2,1"
996335,啼笑姻缘 上部,杭州青年范嘉恕北京求学，结识卖艺父女关守锋和绣姑。绣暗恋恕，惟恕表兄嫂不喜二人来往，用钱打发锋父女，锋拒收金钱，悄然携绣离去。后恕邂逅卖唱姑娘申凤熙和富家小姐贺莉娜，二人相貎酷肖，恕独钟情于熙，助她脱离卖唱生涯上学念书。此时，恕得知锋病重，即替他延医治理并负担费用；绣重遇恕，却见他与熙情投意合，黯然神伤。恕返乡探望患病母亲，熙叔父乘机将熙卖予军阀柳大帅为妾……,1,1,爱情片;剧情片,香港,1964,普通话,王天林,赵雷;林翠;葛兰,7.1,2020-09-29 00:00:00,2050-09-28 00:00:00,"32,21,2,1"
996586,hello北京,北京，一座有着3000多年历史的世界城市，吸引着全世界南来北往的人，这其中就有一群不一般的“洋北漂”。 　　来自德国音乐制作人老锣、创建创可贴8的英国人江森海、追寻中国功夫的英国人韩杰、以及继父辈之后再次被派驻到中国工作、学习的巴基斯坦人哈希博和何瑞玛不约而同的来到北京。 北京原本只是他们旅途中的一站，但这一次停留却占据了他们大半的人生时光，而他们也用各自不同的方式表达了令人动容的北漂生活。 　　由不同肤色、以努力生活及时间见证胜过语言表达的“HELLO 北京”也在每个人心中回声嘹亮，久久难忘！,1,1,传记片,内地,2019,普通话,万剑英,江森海;Robert Zollitsch,7.6,2019-05-10 00:00:00,2022-05-09 00:00:00,"32,31,21,2,1"
996321,猩红色的邪教,当他哥哥失踪时，罗伯特·曼宁去拜访了他最后一次听到消息的那所偏僻的乡间别墅。虽然主人表面上很热情，他的侄女也很明显，但曼宁察觉到空气中有一种威胁的感觉，传说中格雷玛斯的黑巫婆拉维尼娅·莫利悬在一切之上。,1,1,恐怖片,英国,1969,英语,Vernon Sewell,芭芭拉·斯蒂尔;波利斯·卡洛夫;克里斯托弗·李,7.5,2019-05-14 00:00:00,2022-04-18 00:00:00,"32,31,21,2,1"
996352,猎艳高手,赫伯特的女朋友离开他之后，赫伯特非常沮丧，开始找工作。他终于在一个大房子里找到了一个，里面住着许多女人。他能和所有这些女人住在同一个家吗？,1,1,喜剧片,美国,1961,普通话,杰瑞·刘易斯,杰瑞·刘易斯;Helen Traubel;Kathleen Freeman,7.5,2020-09-10 00:00:00,2050-09-09 00:00:00,"32,31,21,2,1"
996598,阴差阳错,黑心商人钱世三利用非常手段把一直不出矿的废矿山卖给了矿工金报恩，一次地震发现了大量金矿，金报恩决定把这个消息告诉青梅竹马的女友，却意外发现自己的女朋友和钱世三之间的苟且之事。钱世三分外眼红，诱骗急需金钱来改变身体缺陷的时不再，帮助自己偷取矿山合同。事成后钱世三不仅不兑现承诺，还暴打了时不再。钱世三霸占了矿山，还把金报恩等人扔出矿山。金报恩和时不再两个因同样的命运而走到一起，时不再决定不惜一切代价再把矿山合同偷回来。时不再等人三次潜入钱世三庄园均未得逞，反被钱世三抓住，钱世三欲制造矿难将其灭口。关键时刻，卧底刑警钢炮将钱世三绳之于法。,1,1,剧情片,内地,2019,普通话,朱皓畅,何杰;朱皓畅,7.4,2019-04-04 00:00:00,2024-04-03 00:00:00,"32,31,21,2,1"
9647411,一个男人和一个女人（1966）,她，安是一个寡妇，独自抚养着她的女儿。她是一名电影场记，丈夫是一个特技演员，在拍摄一场戏的时候不幸丧生。她每周都要从巴黎去多维尔接送她在多维尔一所学校寄读的女儿。他，让-路易斯是一个鳏夫，独自抚养着他的儿子。他是一名赛车手，一场车祸后他的妻子以为他已经丧生而自杀身亡。他每周也要到多维尔去接送他的儿子。有一天，安送女儿上学后错过了回巴黎的最后一班火车，因此邂逅了让-路易斯，让-路易斯开车送安回家，两人约定下周一起去接孩子。下个周日，两人和两个孩子在一起度过了愉快的时光。两个寂寞的男女被彼此所吸引，爱情正在生根发芽。然而，让-路易斯觉得这段爱情中有些奇怪，而对前夫的思念又让安纠结不已。,1,1,爱情片;剧情片,美国,1966,普通话,克劳德·勒鲁什,让·路易·特兰蒂尼昂;阿努克·艾梅;瓦勒瑞·拉格兰,6.9,2020-05-19 00:00:00,2050-05-18 00:00:00,"2,1"
1011005,欲海情魔,一个为女儿牺牲一切的母亲，在婚姻破裂之后，她仍然卖命赚钱，好让她的长女安白兰丝能够上好的学校，穿漂亮的衣裳。不料女儿是个自私自利的家伙，未但不知感恩，还背着母亲跟她的情夫幽会。后来白兰丝失手将情夫杀死，克劳馥还自顾为女儿顶罪，真是可怜天下父母心。,2,1,爱情片;剧情片;悬疑片,美国,1945,英语,迈克尔·柯蒂斯,琼·克劳馥;杰克·卡森;扎查瑞·斯考特,7.5,2019-09-25 00:00:00,2050-09-24 00:00:00,"32,31,21,2,1"
5156227,伊万的童年,残酷的战争摧毁了12岁男孩伊万（Nikolay Burlyaev 饰）的童年，母亲和姐姐早年被德国军队杀害，小小年纪的伊万也不得不走上战场，成为一名在战火和死亡中穿梭的侦察兵。　　由于年龄的关系，中尉戈克森甚至不敢相信伊万的身份，但从科赫林上校（Valentin Zubkov 饰）的口中，他得知眼前这瘦小的男孩竟如此果敢。科赫林上校希望将伊万带离战场，送他到远方读书。然而伊万却拒绝离开，这个勇敢的男孩决心战斗到生命的最后一刻。,2,1,战争片;剧情片,俄罗斯,1962,俄语,安德烈·塔可夫斯基,尼古拉·布尔里亚耶夫,7.3,2019-09-26 00:00:00,2050-09-26 00:00:00,"32,31,21,2,1"
9574306,爆笑神灯,本片主要讲述了农村青年八盖参加由表哥主持的相亲节目，却在节目中遭受了女嘉宾的无情打击，一时万念俱灰。他在无意之中解开了一盏神灯的封印，神灯答应满足他三个愿望，他用这三个愿望交往了三个不同类型的女朋友，结果都是暗淡收场，最后他因为自己的善良举动，认识了另一个女孩，两人最终走到了一起。,1,1,爱情片;喜剧片;剧情片;魔幻片,内地,2019,普通话,周文明,谭卓;彭磊,7.3,2019-09-25 00:00:00,2024-09-24 00:00:00,"32,31,21,2,1"
9576302,冲破天牢,科尔迪兹城堡是被纳粹德军用来关押在其他战俘营经常逃跑的人员，因为政治犯也关押在这里，所以战俘营看守人数超过囚犯总和。但是，纳粹把他们都关在一起就促成了更大的战俘大逃亡。,1,1,战争片;剧情片;历史片,英国,1955,英语,盖伊·汉弥尔顿,约翰·米尔斯;埃里克·波特曼,7.5,2020-09-10 00:00:00,2050-09-09 00:00:00,"32,21,2,1"
9561939,霸王别姬,段小楼（张丰毅 饰）与程蝶衣（张国荣 饰）是一对打小一起长大的师兄弟，两人一个演生，一个饰旦，一向配合天衣无缝，尤其一出《霸王别姬》，更是誉满京城，为此，两人约定合演一辈子《霸王别姬》。但两人对戏剧与人生关系的理解有本质不同，段小楼深知戏非人生，程蝶衣则是人戏不分。    段小楼在认为该成家立业之时迎娶了名妓菊仙（巩俐 饰），致使程蝶衣认定菊仙是可耻的第三者，使段小楼做了叛徒，自此，三人围绕一出《霸王别姬》生出的爱恨情仇战开始随着时代风云的变迁不断升级，终酿成悲剧。,1,1,爱情片;剧情片,内地,1993,普通话,陈凯歌,张国荣;巩俐;张丰毅,7.0,2019-09-19 00:00:00,2021-09-18 00:00:00,"32,31,21,2,1"
9566422,良家妇女（1985）,解放前夕偏僻的黔北山区农村，一顶花轿将18岁的姑娘杏仙抬进易家寨做童养媳。婆婆五娘只比她大8岁，小丈夫易少伟只有6岁。杏仙的婆婆善良、温和，但脸上少有笑容。杏仙与少伟一家相处融洽，并发现寨子里有不少怪事。农忙季节五娘的娘家侄子开炳表哥到家里帮忙干活，他与杏仙年龄相仿，杏仙慢慢格外注意起沉默少语的开炳，第二年两个人悄悄相爱。好事的三嫂满脑子封建卫道士的观念，调唆少伟跟踪盯梢。按当地习俗，女子偷情要遭到沉潭的惩罚，杏仙感到非常痛苦。土改工作队进驻村子，杏仙听了宣传教育后知道法律保障男女婚姻自由，便想和开炳自由恋爱，但又舍不得五娘和少伟。正与开炳商量此事时，他们被三嫂发觉，开炳被村里人打了个半死。杏仙经过痛苦的思想斗争决定离开，三嫂事先等在山道上准备羞辱她，而善良的五娘让少伟提醒杏仙避开，杏仙终于第一个冲出这封闭落后的山寨。,1,1,剧情片,美国,1985,普通话,黄健中,张伟欣;丛珊,6.7,2019-09-19 00:00:00,2021-09-18 00:00:00,"32,31,21,2,1"
